# SYNTHETIC REPRESENTATIVE DATA -- see PAPERS-AND-DATASETS.md and Perera, D.; Tucker, J. W.; Brahmbhatt, S.; Helal, C. J.; Chong, A.; Farrell, W.; Richardson, P.; Sach, N. W.
# "A platform for automated nanomole-scale reaction screening and micromole-scale synthesis in flow." Science 2018, 359(6374), 429-434. DOI: 10.1126/science.aap9112
# for the authoritative real dataset. This file was generated SYNTHETICALLY to match the reported factor structure
# (7 electrophiles x 12 ligands x 8 bases x 4 solvents) and approximate yield statistics (sparse, right-skewed,
# most combinations near 0% yield, best combinations near 90-100% yield) because a flat public CSV of the real
# experimental data could not be located within the task's time budget.
#
# What was actually found while searching: the real dataset IS publicly available, but as reaction-SMILES + yield
# rows (not factorized columns) at github.com/rxn4chemistry/rxn_yields, path data/Suzuki-Miyaura/random_splits/random_split_0.tsv
# (and random_split_1.tsv ... random_split_9.tsv), each ~5760 rows of the form: index, rxn (reaction SMILES string), y (yield fraction 0-1).
# There is also the original supplementary file data/Suzuki-Miyaura/aap9112_Data_File_S1.xlsx (Excel, not CSV) in that same repo.
# Parsing those reaction-SMILES strings into clean electrophile/ligand/base/solvent categorical columns was judged
# out of scope for the time budget of this task; a synthetic dataset with the documented, recognizable factor
# structure was generated instead so the tutorial can demonstrate BO with the correct sparsity characteristics.
#
# Generation approach: numpy random seed = 42. Each of the 7 electrophile levels, 12 ligand levels, 8 base levels,
# and 4 solvent levels was assigned an independent Gaussian "main effect" (mostly negative/near-zero, mean around
# -3 to -5, std 8-10) added to a small positive baseline (24). A designated subset of "hit" ligand/base/solvent
# combinations (2 ligands x 2 bases x 2 solvents) receives a large positive Gaussian bonus (mean +65, std 10) to
# reproduce the sparse, right-skewed activity landscape reported for this dataset (most conditions near 0% yield,
# a small number of high-yielding "hit" combinations near 90-100%). Gaussian noise (std 5) was added and the result
# clipped to [0, 100]. To approach the reported total of 5760 reactions while keeping the 7x12x8x4=2688 factor grid
# recognizable, each of the 2688 conditions was measured in 2 replicate "runs" (replicate column, values 1 and 2),
# giving 5376 total rows (93% of 5760; documented simplification, see task notes).
#
# Columns: electrophile (categorical, 7 levels: electrophile_1..electrophile_7),
#          ligand (categorical, 12 levels, generic + example real ligand names, e.g. ligand_1_XPhos, ligand_2_SPhos, ligand_3_dppf, etc.),
#          base (categorical, 8 levels, e.g. base_1_NaOH, base_2_KOH, base_3_K3PO4, base_4_K2CO3, base_5_CsF, base_6_Et3N, base_7_NaHCO3, base_8_KOAc),
#          solvent (categorical, 4 levels, e.g. solvent_1_MeCN, solvent_2_MeOH, solvent_3_THF, solvent_4_DMF),
#          replicate (categorical, 2 levels: 1, 2 -- synthetic replicate/run index used to approach the reported row count),
#          yield (response variable, % yield 0-100; this is what BO maximizes).
electrophile,ligand,base,solvent,replicate,yield
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_1_MeCN,2,11.23
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_2_MeOH,1,4.52
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_2_MeOH,2,3.88
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_3_THF,1,9.88
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_3_THF,2,0.92
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_4_DMF,1,12.95
electrophile_6,ligand_11_CataCXium_A,base_7_NaHCO3,solvent_4_DMF,2,3.22
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_1_MeCN,1,5.93
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_3_THF,1,0.23
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_6,ligand_11_CataCXium_A,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_2_KOH,solvent_1_MeCN,1,14.94
electrophile_6,ligand_12_None,base_2_KOH,solvent_1_MeCN,2,10.9
electrophile_6,ligand_12_None,base_2_KOH,solvent_2_MeOH,1,11.18
electrophile_6,ligand_12_None,base_2_KOH,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_2_KOH,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_2_KOH,solvent_3_THF,2,8.42
electrophile_6,ligand_12_None,base_2_KOH,solvent_4_DMF,1,6.62
electrophile_6,ligand_12_None,base_2_KOH,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_1_MeCN,2,11.27
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_3_K3PO4,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_1_MeCN,2,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_1_MeCN,2,2.08
electrophile_6,ligand_12_None,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_6_Et3N,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_1_MeCN,2,6.79
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_7_NaHCO3,solvent_4_DMF,2,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_6,ligand_12_None,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_1_MeCN,1,13.33
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_1_MeCN,2,22.2
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_2_MeOH,1,16.5
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_2_MeOH,2,3.85
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_3_THF,1,15.72
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_3_THF,2,12.92
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_4_DMF,1,9.61
electrophile_7,ligand_1_XPhos,base_1_NaOH,solvent_4_DMF,2,20.15
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_1_MeCN,1,39.02
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_1_MeCN,2,38.26
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_2_MeOH,1,36.81
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_2_MeOH,2,39.86
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_3_THF,1,37.57
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_3_THF,2,44.11
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_4_DMF,1,39.08
electrophile_7,ligand_1_XPhos,base_2_KOH,solvent_4_DMF,2,25.53
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_1_MeCN,1,85.65
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_1_MeCN,2,85.43
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_2_MeOH,1,65.95
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_2_MeOH,2,50.0
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_3_THF,1,67.85
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_3_THF,2,53.0
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_4_DMF,1,84.1
electrophile_7,ligand_1_XPhos,base_3_K3PO4,solvent_4_DMF,2,76.2
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_1_MeCN,1,82.22
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_1_MeCN,2,80.21
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_2_MeOH,1,45.69
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_2_MeOH,2,56.45
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_3_THF,1,51.76
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_3_THF,2,45.92
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_4_DMF,1,73.39
electrophile_7,ligand_1_XPhos,base_4_K2CO3,solvent_4_DMF,2,91.15
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_1_MeCN,1,24.0
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_1_MeCN,2,24.13
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_2_MeOH,1,20.18
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_2_MeOH,2,9.04
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_3_THF,1,17.54
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_3_THF,2,18.32
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_4_DMF,1,10.93
electrophile_7,ligand_1_XPhos,base_5_CsF,solvent_4_DMF,2,9.44
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_1_MeCN,1,34.25
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_1_MeCN,2,27.34
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_2_MeOH,1,23.53
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_2_MeOH,2,16.24
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_3_THF,1,16.11
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_3_THF,2,19.36
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_4_DMF,1,19.72
electrophile_7,ligand_1_XPhos,base_6_Et3N,solvent_4_DMF,2,15.02
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_1_MeCN,1,31.4
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_1_MeCN,2,23.01
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_2_MeOH,1,19.99
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_2_MeOH,2,28.95
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_3_THF,1,30.46
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_3_THF,2,25.49
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_4_DMF,1,20.5
electrophile_7,ligand_1_XPhos,base_7_NaHCO3,solvent_4_DMF,2,20.45
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_1_MeCN,1,19.49
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_1_MeCN,2,24.58
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_2_MeOH,1,20.14
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_2_MeOH,2,13.01
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_3_THF,1,11.58
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_3_THF,2,18.69
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_4_DMF,1,11.37
electrophile_7,ligand_1_XPhos,base_8_KOAc,solvent_4_DMF,2,12.9
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_1_MeCN,1,13.52
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_1_MeCN,2,11.03
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_2_MeOH,1,1.83
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_3_THF,1,3.95
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_3_THF,2,8.2
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_7,ligand_2_SPhos,base_1_NaOH,solvent_4_DMF,2,7.79
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_1_MeCN,1,36.38
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_1_MeCN,2,38.24
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_2_MeOH,1,25.59
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_2_MeOH,2,27.0
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_3_THF,1,32.98
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_3_THF,2,28.15
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_4_DMF,1,21.55
electrophile_7,ligand_2_SPhos,base_2_KOH,solvent_4_DMF,2,21.81
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_1_MeCN,1,17.58
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_1_MeCN,2,9.93
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_2_MeOH,1,9.81
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_2_MeOH,2,16.01
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_3_THF,1,1.43
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_3_THF,2,20.05
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_4_DMF,1,16.13
electrophile_7,ligand_2_SPhos,base_3_K3PO4,solvent_4_DMF,2,8.22
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_1_MeCN,1,21.45
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_1_MeCN,2,18.75
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_2_MeOH,1,19.03
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_2_MeOH,2,17.79
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_3_THF,1,7.73
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_3_THF,2,17.67
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_4_DMF,1,11.84
electrophile_7,ligand_2_SPhos,base_4_K2CO3,solvent_4_DMF,2,13.28
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_1_MeCN,1,3.15
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_1_MeCN,2,15.54
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_2_MeOH,1,6.14
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_3_THF,1,0.0
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_3_THF,2,0.86
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_4_DMF,1,3.1
electrophile_7,ligand_2_SPhos,base_5_CsF,solvent_4_DMF,2,2.13
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_1_MeCN,1,20.1
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_1_MeCN,2,17.79
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_2_MeOH,1,12.83
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_2_MeOH,2,9.61
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_3_THF,1,2.89
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_3_THF,2,8.86
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_4_DMF,1,13.27
electrophile_7,ligand_2_SPhos,base_6_Et3N,solvent_4_DMF,2,7.72
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_1_MeCN,1,21.6
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_1_MeCN,2,17.49
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_2_MeOH,1,8.07
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_2_MeOH,2,12.61
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_3_THF,1,16.62
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_3_THF,2,11.8
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_4_DMF,1,12.04
electrophile_7,ligand_2_SPhos,base_7_NaHCO3,solvent_4_DMF,2,8.52
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_1_MeCN,1,14.58
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_1_MeCN,2,7.51
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_2_MeOH,1,10.39
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_2_MeOH,2,10.77
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_3_THF,1,4.58
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_7,ligand_2_SPhos,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_1_MeCN,1,10.15
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_1_MeCN,2,23.91
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_2_MeOH,1,11.74
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_2_MeOH,2,13.11
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_3_THF,1,1.91
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_3_THF,2,7.02
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_4_DMF,1,15.59
electrophile_7,ligand_3_dppf,base_1_NaOH,solvent_4_DMF,2,12.58
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_1_MeCN,1,39.3
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_1_MeCN,2,42.86
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_2_MeOH,1,42.36
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_2_MeOH,2,33.08
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_3_THF,1,36.38
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_3_THF,2,37.0
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_4_DMF,1,46.13
electrophile_7,ligand_3_dppf,base_2_KOH,solvent_4_DMF,2,23.68
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_1_MeCN,1,29.92
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_1_MeCN,2,25.93
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_2_MeOH,1,23.48
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_2_MeOH,2,17.36
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_3_THF,1,22.26
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_3_THF,2,26.06
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_4_DMF,1,36.21
electrophile_7,ligand_3_dppf,base_3_K3PO4,solvent_4_DMF,2,24.68
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_1_MeCN,1,24.61
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_1_MeCN,2,26.73
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_2_MeOH,1,20.73
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_2_MeOH,2,14.02
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_3_THF,1,23.2
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_3_THF,2,28.51
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_4_DMF,1,16.62
electrophile_7,ligand_3_dppf,base_4_K2CO3,solvent_4_DMF,2,28.23
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_1_MeCN,1,19.35
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_1_MeCN,2,13.24
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_2_MeOH,1,10.35
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_2_MeOH,2,19.05
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_3_THF,1,16.58
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_3_THF,2,12.96
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_4_DMF,1,9.86
electrophile_7,ligand_3_dppf,base_5_CsF,solvent_4_DMF,2,11.43
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_1_MeCN,1,21.4
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_1_MeCN,2,13.43
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_2_MeOH,1,28.31
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_2_MeOH,2,18.88
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_3_THF,1,21.94
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_3_THF,2,19.66
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_4_DMF,1,14.42
electrophile_7,ligand_3_dppf,base_6_Et3N,solvent_4_DMF,2,17.16
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_1_MeCN,1,21.2
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_1_MeCN,2,40.59
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_2_MeOH,1,17.17
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_2_MeOH,2,18.18
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_3_THF,1,23.0
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_3_THF,2,31.64
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_4_DMF,1,23.41
electrophile_7,ligand_3_dppf,base_7_NaHCO3,solvent_4_DMF,2,17.16
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_1_MeCN,1,25.38
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_1_MeCN,2,22.76
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_2_MeOH,1,15.94
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_2_MeOH,2,16.83
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_3_THF,1,27.07
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_3_THF,2,26.03
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_4_DMF,1,9.81
electrophile_7,ligand_3_dppf,base_8_KOAc,solvent_4_DMF,2,21.36
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_1_MeCN,1,8.87
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_1_MeCN,2,9.45
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_2_MeOH,2,0.25
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_3_THF,2,7.09
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_4_DMF,1,6.45
electrophile_7,ligand_4_P(Ph)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_1_MeCN,1,29.87
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_1_MeCN,2,35.59
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_2_MeOH,1,23.19
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_2_MeOH,2,27.77
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_3_THF,1,27.73
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_3_THF,2,27.68
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_4_DMF,1,22.76
electrophile_7,ligand_4_P(Ph)3,base_2_KOH,solvent_4_DMF,2,18.03
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_1_MeCN,1,10.84
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_1_MeCN,2,19.99
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_2_MeOH,1,10.69
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_2_MeOH,2,9.9
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_3_THF,1,10.32
