smiles,E_gas_hartree,E_solv_hartree,dG_solv_kcal
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-69.686510399275,-69.725973014639,-24.76314630444945
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-61.123235206933,-61.129583118987,-3.983371945091385
CCC(C)(C)O,-20.894597104554,-20.900333256388,-3.5994869012016473
N(c1ccccc1)c2ccccc2,-34.207555063644,-34.211353153111,-2.3833353233458907
Clc1cccc2ccccc12,-29.526988181023,-29.530157601979,-1.9888401746777904
CCOC(C)OCC,-28.115402721201,-28.120962314083,-3.4886945697894247
CCOC(=O)N,-21.070249379041,-21.08445565672,-8.91456710007019
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,-68.725263757067,-68.738977309214,-8.605377394209167
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-65.320454709771,-65.330452017361,-6.273400488492163
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-50.845847902912,-50.859358437894,-8.477982296022171
Nc3cc2c1ccccc1ccc2c4ccccc34 ,-48.101858231303,-48.109417224567,-4.743336304098472
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-53.370080198052,-53.384213501889,-8.868775357451588
CCCC(C)CO,-24.045821742341,-24.053450642717,-4.7872036460422365
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-60.309919222611,-60.329955751127,-12.57310197254777
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-75.058825985616,-75.085621025569,-16.814128725867587
CC2=CC(=O)c1ccccc1C2=O ,-35.727801873644,-35.735953378643,-5.115142750421234
Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-63.147225366004,-63.154978425069,-4.865114340816375
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-57.07096305978,-57.076814229504,-3.6716616623397553
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-58.688175690616,-58.714719031663,-16.656185397063428
CC1CCCC1,-18.981359621098,-18.981580878667,-0.1388411158648822
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-56.429217126656,-56.441818554781,-7.907509561292006
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-173.450793791205,-173.490836084305,-25.126899300879515
CC(C)C(C)(C)C,-23.159832103428,-23.160244377873,-0.2587059247080097
CCCCCCCCCCO,-36.697385244963,-36.705040408826,-4.803684220506865
CCC(C)CCO,-24.047844142645,-24.055494561975,-4.80070698334785
CCCCCCC(=O)C,-29.352591937824,-29.357894378087,-3.3273289869958265
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,-61.075082729442,-61.091179942215,-10.10114588997101
c1ccc2cc3cc4ccccc4cc3cc2c1,-44.653117090098,-44.656092117454,-1.866856441136952
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-67.916143197165,-67.931513148559,-9.64478282930186
O=C1NCCN1c2ncc(s2)N(=O)=O,-42.999383707653,-43.024747172907,-15.91580271806965
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-50.859855398819,-50.873885973969,-8.80431218180278
CO,-8.226118332987,-8.233356488556,-4.542007762947889
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-73.585735911422,-73.601942561741,-10.16981893502031
O=N(=O)c1ccc(cc1)N(=O)=O,-36.791657891518,-36.804853904256,-8.280616757209486
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-64.179314946487,-64.191624430315,-7.724311887427803
Clc1cccc(n1)C(Cl)(Cl)Cl,-35.494205892162,-35.500310838915,-3.8309090320272294
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-65.036328309645,-65.059286917233,-14.406732888935194
CCC=O,-13.520299257151,-13.523754259488,-2.1680450614877818
CN(C)C(=O)Nc1ccccc1,-35.321593212878,-35.334023049507,-7.799834353229315
ClCCC#N ,-15.8899545255,-15.900829680837,-6.824257850365887
CC(C)c1ccc(NC(=O)N(C)C)cc1,-44.82232338196,-44.835070769057,-7.999100129851837
c1ccnnc1,-16.392266355559,-16.400051219595,-4.88507224636694
Oc1cccc(c1)N(=O)=O,-30.413543909437,-30.428542278717,-9.411611708523925
O(c1ccccc1)c2ccccc2,-34.836548129156,-34.839214626841,-1.6732512958157886
CC(O)C(C)(C)C,-24.057123225356,-24.063778085996,-4.175984945344286
Nc1cccc2ccccc12,-28.909741879449,-28.915772021077,-3.7839681428440786
CCCCCCC,-23.155604461255,-23.156046478486,-0.2773697906088416
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-53.261182090997,-53.277278654128,-10.100738233766602
CCCCCCCC#C,-27.366474338425,-27.368336820076,-1.1687239983368036
CCCC(=O)OCC,-27.116156179925,-27.122419463413,-3.930266758271311
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-90.009567140461,-90.032983141099,-14.693751144346828
Clc1ccc(I)cc1,-23.238850620815,-23.243792610111,-3.101142761143862
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-52.424079635911,-52.438935049956,-9.32190601196496
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,-56.903135042069,-56.914932316731,-7.402896025873253
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-56.606818303493,-56.633588899394,-16.79878986323981
CC1=C(SCCO1)C(=O)Nc2ccccc2,-46.626660873746,-46.635776154676,-5.719920821105964
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-36.115594461537,-36.119212848789,-2.2705705661134075
ClCC#N,-12.720596332655,-12.731286560138,-6.708213957630873
CC#C,-8.38291022811,-8.384547041719,-1.0271152709700706
CCC(C)(C)Cl,-20.881090590574,-20.884331065555,-2.0334272148513515
c1ccccc1,-15.879640656529,-15.880456825713,-0.512153508482979
CCOC(=O)c1ccc(N)cc1,-35.941519157462,-35.956302513687,-9.276689081395295
C1CCOC1,-16.706905513793,-16.709231456292,-1.4595498516042107
Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-42.920673400207,-42.927043860655,-3.9975212652619025
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-61.903714093698,-61.924119496311,-12.80457378828161
CCOC(=O)c1ccccc1C(=O)OCC,-49.117616634376,-49.131802227278,-8.901587216342685
C#C,-5.206771957292,-5.208168857725,-0.8765675938113295
c1ccc2c(c1)ccc3c4ccccc4ccc23,-44.666638817756,-44.669597588159,-1.8566550568147824
CCCCCCCBr,-26.728477535295,-26.731323319326,-1.7857550915081508
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-48.972413448373,-48.975614489913,-2.008682375725326
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-40.184930706355,-40.193208279674,-5.1942517558362225
O=C1NC(=O)NC(=O)C1(C)C,-35.034559598501,-35.048424297131,-8.700223172613754
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-64.042744467675,-64.06057868759,-11.191133504634283
Oc1ccccc1Cl,-24.007234253759,-24.013253580636,-3.777181789258499
Clc1cccc(Cl)c1,-23.982835564805,-23.98666748415,-2.4045638762616335
ICI,-10.76495285895,-10.769046330619,-2.5686903135425094
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,-131.366046362376,-131.39746513535,-19.715562810128304
CCC(=C)C,-15.776622665499,-15.777293260149,-0.4208041782267597
Cc1occc1C(=O)Nc2ccccc2,-42.362982380108,-42.372252137764,-5.816856356958848
C,-4.175218520006,-4.174939632828,0.1750042141797121
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-64.937969630615,-64.953014419515,-9.440740437849575
COP(=S)(OC)SCC(=O)N(C)C=O,-47.261445343292,-47.279576005531,-11.377153730929765
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-57.94752000637,-57.959481057962,-7.5056675234462125
Brc1ccccc1Br,-23.037091734352,-23.041646562658,-2.8581957554688917
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-62.119702541533,-62.131919566559,-7.666293157038336
Nc1nccs1 ,-17.541357450883,-17.55083715879,-5.948602029012222
CCCCc1ccccc1,-28.544396832085,-28.54568399664,-0.8077073427448173
CCC(C)C(C)C,-23.155305723715,-23.155717427938,-0.2583481052713904
Clc1ccc(Cl)cc1,-23.982918687611,-23.986745383927,-2.4012863785571716
CCCCBr,-17.240478391544,-17.243069134307,-1.6257144004679789
CCCCC(C)CC,-26.31811821984,-26.318639827784,-0.3273136793326259
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,-81.658492534882,-81.696956996805,-24.13679603683905
Nc2cccc3nc1ccccc1cc23 ,-38.773535470018,-38.783604480665,-6.3183948020890535
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,-47.385650516712,-47.399742112643,-8.842603271065434
CCCCC,-16.827577684938,-16.827758525714,-0.1134792145071245
O=C1NC(=O)NC(=O)C1(CC)CC=C,-43.464744847636,-43.478466462006,-8.610436511703544
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,-64.176068415811,-64.187688691756,-7.291827737965942
c1ccccc1C(O)c2ccccc2,-37.987504232759,-37.995504163017,-5.02002823626861
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-58.187420755758,-58.200101400163,-7.957218489938293
CCC#N,-11.8513337604,-11.860524763903,-5.767437417164066
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-71.214956453776,-71.251228726807,-22.761177777411383
CC(Cl)(Cl)Cl,-19.461505667919,-19.465691079215,-2.6263832569414043
ClCCCCl,-18.582576660395,-18.588237012129,-3.551921656251116
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-53.139634155534,-53.153526866372,-8.717801085242701
OCC(O)C(O)C(O)C(O)CO ,-44.352004415648,-44.381843812295,-18.724489950566
CCCSCCC,-23.229794367933,-23.23059588623,-0.5029599450316388
CC(C)I,-13.806045127845,-13.809753048694,-2.3267537040357413
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-53.286904319063,-53.290296663367,-2.1287265818611294
O=c1cc[nH]c(=O)[nH]1 ,-24.614947155697,-24.632383815344,-10.941660858429412
COc1cc(CC=C)ccc1O,-35.627981350127,-35.635835536648,-4.928572729607029
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,-68.923382235631,-68.959825095948,-22.86822283466645
CCCC=O,-16.683727608712,-16.687081281878,-2.1044600947234895
CC(C)(C)c1ccccc1,-28.545149283789,-28.546428620704,-0.8027954281931577
Cc1c2ccccc2c(C)c3ccccc13,-41.392275049994,-41.395062476141,-1.749134994078941
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-52.251331574997,-52.265879948376,-9.129235230683015
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-92.757697142132,-92.775573386555,-11.21750426162803
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-58.604038098492,-58.621677009708,-11.068575538243332
Cc1cccc2c(C)cccc12,-31.813218435122,-31.815319937137,-1.3187114279317014
Fc1ccc(F)cc1,-24.338085132356,-24.342175714952,-2.566877394233108
O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C,-47.696484941729,-47.709718247797,-8.30401865742621
Oc1cccc(Cl)c1Cl,-28.050270180491,-28.06219371093,-7.4821226622457315
CCCCCCC=C,-25.257644441569,-25.258431561534,-0.4939248621174807
COc2cnc1ncncc1n2,-33.799155974395,-33.812449279443,-8.341668557366667
Cl\C=C/Cl,-14.366864959521,-14.370868316976,-2.512142833230585
ClC(=C(Cl)Cl)Cl,-22.454161848298,-22.454464873431,-0.1901509981838788
CCCCCCCCCC(=O)OC,-42.930699990026,-42.937364786729,-4.182219914302421
CCCCCCCCCC(=O)OCC,-46.098209866029,-46.104899405498,-4.197746222653191
CCOC=C,-16.66997913453,-16.672204236234,-1.3962713451747988
CCC#CCC,-17.884631742683,-17.886028277928,-0.8763384350547379
N#Cc1ccccc1C#N,-24.915533680961,-24.932880816577,-10.885483723260116
N(Nc1ccccc1)c2ccccc2 ,-37.612272556757,-37.61831389417,-3.7909935986955774
CC2(C)C1CCC(C)(C1)C2=O,-33.666058837247,-33.670762677511,-2.9517021002222736
c3ccc2nc1ccccc1cc2c3,-35.33702651579,-35.341989830354,-3.114524558742058
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-177.49879904496,-177.547526228204,-30.576746030248568
Nc1cccc(c1)N(=O)=O,-29.7800346252,-29.794596961603,-9.137997153909764
CCCCC1(CC)C(=O)NC(=O)NC1=O,-47.689658538147,-47.703196644044,-8.495283293319526
Cc1ccc(cc1)N(=O)=O,-29.512601289035,-29.52259829842,-6.273213362171777
Brc1cc(Br)cc(Br)c1,-26.615658117176,-26.61822647633,-1.611668484367943
CNC(=O)Oc1cccc2ccccc12,-42.383806272403,-42.396168394116,-7.757342634005214
COc1cccc(Cl)c1,-27.165359311882,-27.169457782105,-2.5718269511639673
FC(F)(F)c1ccccc1,-31.731825320139,-31.735533061825,-2.3266412776402223
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-59.57344622352,-59.582571669028,-5.7262991852781
BrC(Cl)Cl,-15.812578123478,-15.813695455275,-0.7011357586044523
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-50.494958595134,-50.503048288964,-5.076355685570389
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-31.567116975673,-31.567419172778,-0.189631403161662
ClC(Cl)(Cl)C#N,-20.791934499124,-20.79732338796,-3.381576244588601
CC(C)SC(C)C,-23.232629239665,-23.233733012263,-0.692627239198582
CC(C)N(C(=O)CCl)c1ccccc1 ,-42.242510720205,-42.252807271798,-6.46117879357241
Cc1ccc(Cl)cc1,-23.103420950916,-23.106793403531,-2.1162443679862224
CC(C)CCO,-20.887201268235,-20.893137311985,-3.724920877519452
CCCCC=O,-19.849837998598,-19.853215133714,-2.1191826795041746
CCCO,-14.556380641739,-14.563770234488,-4.637035956332224
Clc1ccc(Cl)c(Cl)c1Cl,-32.072125665287,-32.07728052194,-3.234718943467499
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-46.552315066464,-46.556349308216,-2.5315230075572037
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,-57.607707805216,-57.62690569165,-12.046846518312975
CNC(=O)Oc1cc(C)cc(C)c1,-39.131489406203,-39.144094779972,-7.909985488410554
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-57.38796705778,-57.408295469377,-12.756261232821418
BrC(Br)Br,-14.869854921984,-14.871985013837,-1.3366518085836574
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-64.516282757485,-64.546864335211,-19.19021525726238
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-55.810896670496,-55.819163474885,-5.187494155338508
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ,-56.859713794379,-56.873807500523,-8.843927448717015
COC(=O)c1ccccc1C(=O)OC,-42.781777275299,-42.794078986279,-7.719434355347213
O=C1CCCCC1,-22.015012227954,-22.019816489564,-3.0147173986302733
CC(OC(=O)Nc1cccc(Cl)c1)C#C,-44.223478197178,-44.23600423545,-7.86020175002448
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-54.546052829229,-54.555706370675,-6.057684139237563
CCCCN(CC)C(=O)SCCC,-42.398411197676,-42.406482684096,-5.064930371928056
CC(C)(C)CCO,-24.055333147938,-24.062141678978,-4.272414504379854
CCCCCO,-20.88662986792,-20.89315448056,-4.094253153113645
C(c1ccccc1)c2ccccc2,-33.930111181351,-33.932248272093,-1.3410436744194296
CCCCI,-16.967835098545,-16.971192886811,-2.107042357010143
c1ccccc1SC,-22.288233241495,-22.289126999138,-0.5608409648004047
Cc1cccc2c1ccc3ccccc32,-38.240781185895,-38.243358400809,-1.6172255534680997
O=c1[nH]cnc2nc[nH]c12 ,-28.536214670222,-28.557117460772,-13.116689195240015
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-45.722846163844,-45.736442658377,-8.531922687911115
CC(=O)c1ccccc1,-25.246924363486,-25.25294713431,-3.779342896997375
c1ccc(cc1)c2ccccc2,-30.76674350127,-30.768644289601,-1.19276178479723
Clc1ccc(cc1Cl)c2ccccc2 ,-38.868222879762,-38.873598113338,-3.373007446040097
CCCC(C)(O)CC,-27.218847635093,-27.224186766458,-3.350352983720882
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-42.153937217713,-42.170848036517,-10.611690996879185
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-64.859804436786,-64.886334082488,-16.647591444815415
Oc1cccc2cccnc12 ,-29.825659192421,-29.833415102501,-4.866903378390849
Cc1ccnc(C)c1,-22.495142293924,-22.499788745678,-2.9156902937000355
CCOP(=S)(OCC)SCCSCC,-47.327276553723,-47.334278462389,-4.393760705091901
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-61.520751786174,-61.535109807284,-9.009787468714194
Cc1cc(=O)n(c2ccccc2)n1C,-39.581396502386,-39.596740637501,-9.628582881879018
C1OC1c2ccccc2 ,-25.230863728567,-25.234081014885,-2.0188761201206087
CNC(=O)C=C(C)OP(=O)(OC)OC,-48.039852486401,-48.059335012146,-12.225460247717798
NC(=O)NCc1ccccc1 ,-32.144780413593,-32.161393274834,-10.424719944479037
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-49.515294343788,-49.526372368995,-6.951560519618504
CCCCCC(C)(C)O,-30.385640444727,-30.391919788303,-3.9403446080326137
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-50.858510015736,-50.872591689878,-8.83637725917117
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-48.997751773272,-49.032117018956,-21.56450095392144
CC1=CCC(CC1)C(C)=C,-29.544343867562,-29.545570619379,-0.7697978059342322
c1c(Cl)cccc1c2ccccc2,-34.819776833006,-34.823508311611,-2.3415364079434156
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-52.480882374279,-52.49041176018,-5.9797754173532205
OC1CCCCC1,-23.047970659324,-23.054538209602,-4.121196907397252
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-39.972705255772,-39.985892614359,-8.275186199572248
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-59.873559881473,-59.887069825722,-8.477611605746775
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,-64.88203826249,-64.893392826833,-7.125091316308087
Cc1cccc(C)c1C,-25.38880360897,-25.390453952556,-1.035605453307429
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-67.021296558682,-67.054581160611,-20.88638727186323
Cc1cc(=O)[nH]c(=S)[nH]1,-26.953793773233,-26.970750715707,-10.64063401491708
CCCCO,-17.722132428923,-17.728707211348,-4.125735144728198
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,-55.625153110415,-55.642491140389,-10.879769850954084
CCCCCCCCCCCCCC,-45.299935072457,-45.301040021852,-0.6933656899113388
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-47.234882674083,-47.252347606472,-10.959402258486868
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-51.800805897964,-51.834768056298,-21.31156001401388
Clc1cc(Cl)c(Cl)c(Cl)c1,-32.073874287687,-32.078026088788,-2.605292557089079
Cc1ccc(C)c(C)c1,-25.391304086997,-25.392905654157,-1.00499780700544
Cc1cccnc1C,-22.49446496911,-22.49895126327,-2.8151899620493306
c1nccc(C(=O)NN)c1,-29.201053348222,-29.217744251699,-10.473692149947942
CC(=O)Nc1ccc(Cl)cc1,-32.762021327009,-32.773692023206,-7.323466899883905
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-60.631460607854,-60.65411737396,-14.217324642407435
O=c1[nH]cnc2[nH]ncc12 ,-28.518150474336,-28.537934008862,-12.414345966875045
COc1ccc(cc1)N(=O)=O,-33.576237651031,-33.587204001967,-6.881483909499582
COc1ccccc1Cl,-27.162467149657,-27.167432040229,-3.1155135179436866
CCCC1CCCC1,-25.307896107771,-25.308332510059,-0.2738463633399745
ClCC(C)C,-17.709661889469,-17.712477533302,-1.766841846001602
CC(C)CC(=O)C,-23.028795828382,-23.033869170082,-3.1835675768259692
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-68.254788904577,-68.272134048283,-10.884233781805388
CNN,-10.988813102134,-10.995157930802,-3.981437092628229
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-74.626157686287,-74.641940348596,-9.903762642853994
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-46.968586081784,-46.976568017605,-5.008736565100055
CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,-48.895439608592,-48.919616363782,-15.171131472520637
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-88.974857751284,-88.999581370422,-15.514293521667955
CCSSCC,-20.168834082856,-20.169109083997,-0.1725656909869244
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-58.329723487872,-58.345143320005,-9.676083441945805
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,-81.646054857807,-81.694041947491,-30.11233066051702
C=CC=O,-12.462327773855,-12.466429074364,-2.573602981101687
Cc1cccc2c1Cc3ccccc32,-36.104935179406,-36.107614220589,-1.6811224537035632
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-65.90318954834,-65.916250137725,-8.19563738439572
CCCCC(C)(O)CC,-30.381217149509,-30.386540757993,-3.340612236187358
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-54.749025819828,-54.772273263294,-14.587980001904764
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O ,-52.12435015145,-52.135365820958,-6.9124317572942715
CCc1ccccc1,-22.214836776845,-22.215931792954,-0.6871324635412144
CCCCCCCC(=O)OCC,-39.772200801113,-39.778794147244,-4.137384037316522
CC1=CCCCC1,-21.102547186155,-21.10318366442,-0.3993958395925231
Cc1cccc(N)c1,-22.487119227089,-22.492782232616,-3.553586935243043
CCC1(C(=O)NCNC1=O)c2ccccc2,-46.83258496901,-46.852537831273,-12.520600645790967
COc1ccc(C=CC)cc1,-31.560037690987,-31.563116996406,-1.9322918641712223
CC,-7.336370572073,-7.33616872258,0.1266623735029755
c1ccccc1(OC(=O)NC),-32.789693749335,-32.801363413681,-7.322819404095179
Clc1ccc(cc1)c2ccccc2Cl ,-38.87117556117,-38.876611678827,-3.4112127548253857
COCOC,-18.613462368612,-18.617724042467,-2.6742386990759988
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-51.017587871854,-51.025194576414,-4.773275571743625
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-52.951300003667,-52.961413012432,-6.346004017114078
CCOCC,-17.720484627226,-17.722999533629,-1.5781264020403396
c1ccccc1C(O)C(O)c2ccccc2,-45.21027173994,-45.221987493661,-7.351740901710418
Oc1ccncc1,-20.227485442895,-20.237930574405,-6.554414028708615
CCNc1nc(Cl)nc(NCC)n1 ,-40.344637935852,-40.364242646043,-12.302132087246704
CC(O)c1ccccc1,-26.273688714047,-26.281235757884,-4.735837931112312
Nc1ccccc1O,-23.386286142868,-23.396424238412,-6.36174619672033
CCCCCCCCCCCCCCCC,-51.632719275598,-51.634056325104,-0.8390105984597869
O=N(=O)c1cccc(c1)N(=O)=O,-36.791186736082,-36.805316502052,-8.866555314071473
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-68.873227631883,-68.891481161206,-11.454253931949305
CN(C)C(=O)N(C)C ,-26.759579024865,-26.770239386493,-6.689472864823602
CC(C)CBr,-17.243943436839,-17.246574807228,-1.651208601431258
CC(C)COC=O,-23.943198766237,-23.947234887566,-2.532702459040226
CCC(O)C(C)C,-24.054159838848,-24.060534238021,-3.99999285064872
Cc1ccccc1Br,-22.632946217795,-22.636109325632,-1.9848786356883263
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-51.088219664196,-51.103860798922,-9.814952810779578
c2ccc1ocnc1c2,-24.5260586982,-24.530697710083,-2.9110217076897116
OCC(O)C(O)C(O)C(O)CO,-44.352004415648,-44.381843812295,-18.724489950566
C1C=CCC=C1,-16.87794461489,-16.878723043471,-0.4884709404327582
Cc1ccc(N)cc1,-22.486593551673,-22.492138804311,-3.479695937619291
O=C1CCC(=O)N1,-22.200241712016,-22.211606818904,-7.131706858182179
CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,-71.173957551681,-71.203075835266,-18.271985014143887
NNc1ccccc1,-22.715422569547,-22.722324158569,-4.330809225606267
Cc1ccncc1C,-22.493863884362,-22.499168532761,-3.3287146122086626
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-55.068091706708,-55.074311289762,-3.9028443426310577
CCCN(=O)=O,-20.954751842315,-20.962116287649,-4.621255727091782
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-73.788402038547,-73.81175733534,-14.65565893527834
Clc1ccccc1I,-23.237237066477,-23.242523939349,-3.3175603090349584
CC(C)C(C)C(C)C,-26.317596490372,-26.318123430701,-0.3306597989100588
Sc1ccccc1,-19.130479160874,-19.131711490628,-0.7732980116027895
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-62.667493769668,-62.69313340844,-16.089104086178207
COC(=O)c1cccnc1 ,-29.602104871162,-29.611718921808,-6.032903306820999
CCC(C)C,-16.830641070204,-16.830853367728,-0.133218606988541
